,Date,Link,Newspaper Name,Corrected_Date,Headline_Keywords,Body_Keywords
316,"April 8, 2020",https://www.washingtonpost.com/opinions/2020/04/07/trumps-purge-is-about-get-much-worse-schiff-just-sent-up-flare/,The Washington Post,4/8/2020,"['Trump', 'purge', 'Schiff', 'flare']","['Trump', 'Grenell', 'Schiff', 'Price', 'Atkinson', 'retaliation', 'Vindman', 'letter', 'National', 'community', 'future', 'IG', 'campaign', 'intelligence']"
317,"April 8, 2020",https://www.washingtonpost.com/local/dc-politics/dc-council-freezes-rent-hikes-but-omits-undocumented-immigrants-from-covid-19-relief-bill/2020/04/07/407d506a-78f5-11ea-a130-df573469f094_story.html,The Washington Post,4/8/2020,"['hikes', 'immigrants', 'freezes', 'covid-19', 'relief', 'Council', 'D.C.']","['D.C.', 'emergency', 'health', 'legislation', 'workers', 'relief', 'D', 'cash', 'residents', 'rent', 'unemployment', 'assistance', 'covid-19', 'bill']"
318,"April 8, 2020",https://www.washingtonpost.com/opinions/trump-pushes-out-another-respected-watchdog-what-is-he-afraid-of/2020/04/07/6ea65eda-78fc-11ea-a130-df573469f094_story.html,The Washington Post,4/8/2020,"['Trump', 'acts']","['Mr.', 'Trump', 'PRAC', 'IG', 'Department', 'Fine', 'oversight', 'president', 'Act', 'resources', 'days', 'government', 'Cares', 'agencies']"
319,"April 8, 2020",https://www.washingtonpost.com/opinions/trumps-dismissal-of-competent-officials-is-an-attack-on-accountability/2020/04/07/159d0492-790b-11ea-b6ff-597f170df8f8_story.html,The Washington Post,4/8/2020,"['dismissal', 'officials', 'attack', 'Trump', 'accountability']","['Trump', 'inspector', 'Department', 'General', 'OLC', 'general', 'office', 'Atkinson', 'Intelligence', 'House', 'Engel', 'accountability', 'administration', 'shortages']"
320,"April 8, 2020",https://www.washingtonpost.com/opinions/wisconsin-republican-leaders-put-voters-in-an-impossible-position/2020/04/07/92f1342c-7910-11ea-a130-df573469f094_story.html,The Washington Post,4/8/2020,"['Republican', 'leaders', 'voters', 'Wisconsin', 'position']","['state', 'voters', 'people', 'Tuesday', 'Wisconsin', 'election', 'Republicans', 'polling', 'judges', 'Mr.', 'Vos', 'voter', 'mail', 'ballot']"
321,"April 8, 2020",https://www.washingtonpost.com/politics/federal-judge-expands-voting-decision-to-apply-to-all-ex-felons-in-florida/2020/04/07/135d2200-7917-11ea-a130-df573469f094_story.html,The Washington Post,4/8/2020,"['ex', '-', 'felons', 'decision', 'judge', 'Florida']","['state', 'felons', 'Hinkle', 'Florida', 'fines', 'DeSantis', 'rights', 'fees', 'obligations', 'ruling', 'Court', 'Volz', 'director', 'Tuesday']"
322,"April 8, 2020",https://www.washingtonpost.com/business/on-small-business/india-stocks-post-best-day-since-09-on-signs-of-waning-pandemic/2020/04/07/7f765758-78b9-11ea-a311-adb1344719a9_story.html,The Washington Post,4/8/2020,"['India', 'Stocks', 'Day', '‘', 'Signs', 'Pandemic']","['%', 'Ltd.', 'virus', 'pandemic', 'head', 'India', 'cases', 'volatility', 'deaths', 'markets', 'week', 'trading', 'quarter', 'April']"
323,"April 8, 2020",https://www.washingtonpost.com/opinions/keeping-our-hospitals-afloat-means-supporting-all-hospital-workers/2020/04/07/4fddcd26-7834-11ea-9bee-c5bf9d2e3288_story.html,The Washington Post,4/8/2020,"['shortages', 'people']","['workers', 'care', 'states', 'patients', 'health', 'country', 'hospitals', 'York', 'New', 'PPE', 'emergency', 'licensing', 'physicians', 'rooms']"
324,"April 8, 2020",https://www.washingtonpost.com/business/on-small-business/trump-praises-banks-for-small-firm-aid-amid-loan-fund-issues/2020/04/07/ff7c6196-790d-11ea-a311-adb1344719a9_story.html,The Washington Post,4/8/2020,"['Firm', 'Aid', 'Banks', 'Loan', 'Fund', 'Praises', 'Trump']","['banks', 'loans', 'Trump', 'SBA', 'community', 'program', 'lenders', 'businesses', 'Tuesday', 'America', 'Bank', 'Senate', 'firms', 'reports']"
325,"April 8, 2020",https://www.washingtonpost.com/business/tesco-has-every-right-to-pay-a-dividend/2020/04/08/96fd7a0a-7990-11ea-a311-adb1344719a9_story.html,The Washington Post,4/8/2020,"['Tesco', 'Right', 'Dividend']","['Tesco', 'pounds', 'stores', 'dividend', 'profit', 'cash', 'business', 'costs', 'staff', '%', 'shareholders', 'year', 'crisis', 'government']"
326,"April 8, 2020",https://www.washingtonpost.com/opinions/2020/04/08/sanders-is-out-insincere-praise-begins/,The Washington Post,4/8/2020,"['Bernie', 'Sanders', 'praise']","['Sanders', 'party', 'Biden', 'Democrats', 'Bernie', 'wing', 'Trump', 'voters', 'Obama', 'Bros', 'President', 'pandemic', 'state', 'media']"
327,"April 8, 2020",https://www.washingtonpost.com/politics/2020/04/08/11-most-logical-picks-joe-bidens-vice-president-ranked/,The Washington Post,4/8/2020,"['Joe', 'Biden', 'vice', 'picks', 'president']","['Biden', 'state', 'House', 'campaign', 'senator', 'pick', 'Trump', 'list', 'governor', 'issue', 'administration', 'woman', 'primary', 'Senate']"
328,"April 9, 2020",https://www.washingtonpost.com/world/as-borders-harden-during-pandemic-some-countries-look-to-hold-onto-their-own-food/2020/04/08/385600e4-7459-11ea-ad9b-254ec99993bc_story.html,The Washington Post,4/9/2020,"['borders', 'pandemic', 'countries', 'food']","['exports', 'food', 'export', 'wheat', 'countries', 'rice', 'Russia', 'flour', 'Ukraine', 'nations', 'markets', 'ban', 'grain', 'Kazakhstan']"
329,"April 9, 2020",https://www.washingtonpost.com/business/2020/04/08/oil-price-war-coronavirus/,The Washington Post,4/9/2020,"['oil', 'price', 'war', 'U.S.', 'energy', 'firms', 'recession']","['oil', 'percent', 'consumption', 'Texas', 'price', 'deal', 'Yergin', 'cuts', 'way', 'note', 'drop', 'Trump', 'talks', 'week']"
330,"April 9, 2020",https://www.washingtonpost.com/politics/trumps-company-suffering-from-virus-related-closures-makes-rent-payment-on-florida-golf-club/2020/04/08/e191e8ac-79c3-11ea-8cec-530b4044a458_story.html,The Washington Post,4/9/2020,"['rent', 'closures', 'payment', 'virus', 'Florida', 'company', 'golf']","['Trump', 'Organization', 'April', 'county', 'president', 'Beach', 'rent', 'Palm', 'government', 'International', 'business', 'Florida', 'emails', 'properties']"
331,"April 9, 2020",https://www.washingtonpost.com/opinions/what-a-difference-bernie-sanders-made/2020/04/08/5e3eac44-79d0-11ea-a130-df573469f094_story.html,The Washington Post,4/9/2020,"['difference', 'Bernie', 'Sanders']","['Sanders', 'Biden', 'Democrats', 'party', 'Trump', 'change', 'country', 'Democratic', 'left', 'movement', 'president', 'Party', 'New', 'D']"
332,"April 9, 2020",https://www.washingtonpost.com/business/cash-for-clunkers-wont-work-in-china-either/2020/04/08/ac314436-79f1-11ea-a311-adb1344719a9_story.html,The Washington Post,4/9/2020,"['Billion', 'Dollar', 'Bailout', 'Fool']","['sales', 'China', 'yuan', 'market', 'car', 'auto', 'government', 'cars', 'year', 'restrictions', 'demand', 'Automobile', 'Group', 'Ltd.']"
333,"April 9, 2020",https://www.washingtonpost.com/business/on-small-business/asian-tycoons-hunt-for-cheap-assets-after-market-rout/2020/04/08/71f8ec54-79e4-11ea-a311-adb1344719a9_story.html,The Washington Post,4/9/2020,"['Cheap', 'Hunt', 'Assets', 'Tycoons', 'Market', 'Asian', 'Rout']","['group', 'Li', 'cash', 'companies', 'CK', 'Ltd.', 'term', 'debt', 'Australia', 'company', 'assets', 'Group', 'Kong', 'acquisitions']"
334,"April 9, 2020",https://www.washingtonpost.com/national/health-science/hospital-admissions-for-strokes-appear-to-have-plummeted-a-doctors-says-a-possible-sign-people-are-afraid-to-seek-critical-help/2020/04/08/2048b886-79ac-11ea-b6ff-597f170df8f8_story.html,The Washington Post,4/9/2020,"['doctor', 'strokes', 'sign', 'admissions', 'people', 'Hospital', 'help']","['stroke', 'treatment', 'emergency', 'care', 'hospital', 'strokes', 'patients', 'Stroke', 'covid-19', 'time', 'country', 'heart', 'teams', 'weakness']"
335,"April 9, 2020",https://www.washingtonpost.com/business/on-small-business/democrats-block-mcconnell-push-for-boost-in-small-business-aid/2020/04/09/3f62d140-7a72-11ea-a311-adb1344719a9_story.html,The Washington Post,4/9/2020,"['Boosting', 'Standoff', 'Small', 'Democrats', 'Business', 'GOP', 'Aid']","['businesses', 'aid', 'House', 'McConnell', 'business', 'week', 'program', 'Pelosi', 'PPP', 'Democrats', 'money', 'Senate', 'Thursday', 'funding']"
336,"April 9, 2020",https://www.washingtonpost.com/business/on-small-business/monthly-loss-of-431-billion-spurs-insurance-claims-across-us/2020/04/08/cd98fc1e-799b-11ea-a311-adb1344719a9_story.html,The Washington Post,4/9/2020,"['Spurs', 'Insurance', 'Claims', 'Loss', 'U.S.']","['business', 'insurers', 'interruption', 'policies', 'insurance', 'losses', 'Snowden', 'claims', 'Insurance', 'damage', 'exclusions', 'virus', 'case', 'industry']"
337,"April 10, 2020",https://www.washingtonpost.com/business/on-small-business/private-equity-denied-access-again-in-senates-new-loan-bill/2020/04/08/1ea05dac-79c7-11ea-a311-adb1344719a9_story.html,The Washington Post,4/10/2020,"['Senate', 'New', 'Loan', 'Access', 'Equity', 'Bill']","['equity', 'SBA', 'industry', 'companies', 'Congress', 'rules', 'businesses', 'firms', 'lawmakers', 'bill', 'loans', 'portfolio', 'House', 'groups']"
338,"April 10, 2020",https://www.washingtonpost.com/business/on-small-business/foreign-central-banks-sell-217-billion-treasuries-this-month/2020/04/09/f438db0e-7aa5-11ea-a311-adb1344719a9_story.html,The Washington Post,4/10/2020,"['Central', 'Banks', 'Treasuries', 'Foreign', 'Month']","['Thursday', 'U.S.', 'Fed', 'economy', 'aid', 'drop', 'bank', 'markets', 'week', 'month', 'governments', 'dollars', 'loan', 'grade']"
339,"April 10, 2020",https://www.washingtonpost.com/business/on-small-business/powell-pushed-to-edge-of-feds-boundaries-in-fight-for-economy/2020/04/09/c0cc487c-7a42-11ea-a311-adb1344719a9_story.html,The Washington Post,4/10/2020,"['Fed', 'Boundaries', 'Fight', 'Edge', 'Powell', 'Economy']","['Fed', 'companies', 'Treasury', 'credit', 'market', 'Congress', 'debt', 'Federal', 'power', 'Washington', 'Business', 'bank', 'issues', 'money']"
340,"April 11, 2020",https://www.washingtonpost.com/education/2020/04/10/sat-act-2021-coronavirus/,The Washington Post,4/11/2020,"['SAT', 'ACT', 'universities', 'requirements', 'fall', 'colleges', 'Dozens']","['test', 'testing', 'admissions', 'ACT', 'schools', 'students', 'universities', 'year', 'colleges', 'SAT', 'college', 'education', 'University', 'FairTest']"
341,"April 11, 2020",https://www.washingtonpost.com/politics/2020/04/10/secret-service-has-protected-trump-family-members-4000-trips-three-years/,The Washington Post,4/11/2020,"['family', 'Trump', 'members', 'Service', 'trips', 'Secret', 'years']","['Trump', 'trips', 'Obama', 'family', 'office', 'Service', 'Secret', 'years', 'time', 'members', 'administration', 'business', 'presidency', 'number']"
342,"April 11, 2020",https://www.washingtonpost.com/opinions/2020/04/10/weapons-sales-saudi-arabia-reveal-that-canada-is-willing-trade-jobs-its-principles/,The Washington Post,4/11/2020,"['Arabia', 'Saudi', 'Canada', 'sales', 'jobs', 'Weapons', 'principles']","['Canada', 'death', 'contract', 'law', 'world', 'pandemic', 'jobs', 'rights', 'exports', 'weapons', 'Canadians', 'risk', 'terms', 'government']"
343,"April 11, 2020",https://www.washingtonpost.com/opinions/2020/04/10/when-you-drown-government-bathtub-people-die/,The Washington Post,4/11/2020,"['government', 'bathtub', 'people']","['health', 'pandemic', 'government', 'Health', 'NIH', 'vaccine', 'experts', 'Republican', 'Republicans', 'party', 'Singapore', 'percent', 'bathtub', 'nation']"
344,"April 11, 2020",https://www.washingtonpost.com/opinions/trumps-attack-on-vote-by-mail-is-an-attack-on-democracy/2020/04/10/984e1d34-7a84-11ea-a130-df573469f094_story.html,The Washington Post,4/11/2020,"['attack', 'vote', 'mail', 'Trump', 'democracy']","['mail', 'voting', 'state', 'Republicans', 'absentee', 'polling', 'ballots', 'problems', 'ballot', 'people', 'Trump', 'fraud', 'Wisconsin', 'person']"
345,"April 12, 2020",https://www.washingtonpost.com/opinions/global-opinions/now-is-not-the-time-for-trump-to-threaten-the-who/2020/04/10/205daf5c-7a83-11ea-a130-df573469f094_story.html,The Washington Post,4/12/2020,"['Trump', 'scapegoating', 'moment']","['China', 'Trump', 'agency', 'response', 'outbreak', 'pandemic', 'Mr.', 'United', 'people', 'funding', 'Ebola', 'world', 'sense', 'director']"
346,"April 12, 2020",https://www.washingtonpost.com/opinions/at-the-us-mexico-border-trump-weaponizes-the-pandemic/2020/04/12/d49056c2-7b6a-11ea-b6ff-597f170df8f8_story.html,The Washington Post,4/12/2020,"['crisis', 'courage', 'values', 'Trump']","['migrants', 'Trump', 'asylum', 'States', 'procedures', 'United', 'country', 'pandemic', 'health', 'border', 'immigration', 'system', 'countries', 'emergency']"
347,"April 13, 2020",https://www.washingtonpost.com/world/asia_pacific/five-step-plan-for-reopening-business-gets-a-test-run-in-china/2020/04/12/8c0bc17e-7acb-11ea-a311-adb1344719a9_story.html,The Washington Post,4/13/2020,"['plan', 'business', 'test', 'step', 'China']","['controls', 'workers', 'work', 'virus', 'safety', 'health', 'hierarchy', 'weeks', 'risk', 'workplace', 'Health', 'employees', 'companies', 'masks']"
348,"April 13, 2020",https://www.washingtonpost.com/business/on-small-business/congress-under-pressure-to-pump-out-more-stimulus-funding/2020/04/13/cf6780e6-7d61-11ea-84c2-0792d8591911_story.html,The Washington Post,4/13/2020,"['Aid', 'Amid', 'Pleas', 'Gridlocked', 'Businesses', 'Congress', 'Governors']","['Democrats', 'aid', 'McConnell', 'Congress', 'business', 'Pelosi', 'Monday', 'state', 'businesses', 'money', 'package', 'leaders', 'Senate', 'House']"
349,"April 13, 2020",https://www.washingtonpost.com/politics/trumps-reelection-committees-raised-more-than-212-million-in-the-first-quarter-officials-say/2020/04/13/8aec07aa-7d95-11ea-8013-1b6da0e4a2b7_story.html,The Washington Post,4/13/2020,"['reelection', 'committees', 'quarter', 'Trump', 'officials']","['campaign', 'Trump', 'fundraising', 'nominee', 'March', 'committees', 'money', 'officials', 'Biden', 'reelection', 'election', 'operation', 'president', 'Monday']"
350,"April 13, 2020",https://www.washingtonpost.com/business/2020/04/13/oil-texas-oklahoma/,The Washington Post,4/13/2020,"['Oklahoma', 'production', 'quotas', 'Texas', 'oil']","['oil', 'Texas', 'production', 'producers', 'state', 'government', 'Oklahoma', 'head', 'Energy', 'Monday', 'royalty', 'Trump', 'David', 'week']"
351,"April 13, 2020",https://www.washingtonpost.com/opinions/2020/04/13/bernie-sanderss-endorsement-joe-biden-is-marriage-necessity/,The Washington Post,4/13/2020,"['Joe', 'endorsement', 'Biden', 'Sanders', 'marriage', 'Bernie', 'necessity']","['Biden', 'Sanders', 'issues', 'ground', 'Trump', 'forces', 'wage', 'college', 'camp', 'economy', 'campaign', 'vice', 'task', 'supporters']"
352,"April 14, 2020",https://www.washingtonpost.com/opinions/a-pandemic-doesnt-recognize-borders-its-a-problem-for-everyone/2020/04/13/8115dbfc-7b6a-11ea-a311-adb1344719a9_story.html,The Washington Post,4/14/2020,"['pandemic', 'borders', 'problem']","['health', 'care', 'April', 'pandemic', 'disease', 'effects', 'America', 'Trump', 'minorities', 'share', 'illnesses', 'Americans', 'crisis', 'governing']"
353,"April 14, 2020",https://www.washingtonpost.com/opinions/nursing-homes-are-in-the-pandemics-crosshairs-they-cant-be-neglected/2020/04/13/7341919a-7db0-11ea-a3ee-13e1ae0a3571_story.html,The Washington Post,4/14/2020,"['Nursing', 'homes', 'pandemic', 'crosshairs']","['nursing', 'homes', 'home', 'residents', 'pandemic', 'percent', 'way', 'health', 'staff', 'facility', 'Americans', 'Hogan', 'care', 'nurses']"
354,"April 14, 2020",https://www.washingtonpost.com/business/energy/the-historic-oil-price-truce-wont-last/2020/04/12/f635505c-7c82-11ea-a311-adb1344719a9_story.html,The Washington Post,4/14/2020,"['Historic', 'Oil', 'Price', 'Truce']","['barrels', 'oil', 'OPEC+', 'day', 'production', 'group', 'deal', 'cuts', 'U.S.', 'market', 'Mexico', 'output', 'Russia', 'Arabia']"
355,"April 4, 2020",https://www.washingtonpost.com/business/on-small-business/three-areas-economists-are-watching-to-gauge-recoverys-strength/2020/04/13/c8c592ba-7d6f-11ea-84c2-0792d8591911_story.html,The Washington Post,4/4/2020,"['Economists', 'Gauge', 'Recovery', 'Areas', 'Strength']","['spending', 'April', 'policy', 'loans', 'U.S.', 'government', 'aid', 'Okusa', 'businesses', 'recovery', 'confidence', 'states', 'business', 'economist']"
356,"April 14, 2020",https://www.washingtonpost.com/business/bankers-keepvision-fund-going-with-rubber-bands/2020/04/14/173bf30c-7e11-11ea-84c2-0792d8591911_story.html,The Washington Post,4/14/2020,"['Vision', 'Fund', 'Rubber', 'Bankers', 'Bands']","['fund', 'cash', 'Inc.', 'Group', 'SoftBank', 'Vision', 'IPO', 'Fund', 'year', 'money', 'loan', 'dividend', 'calls', 'investments']"
357,"April 15, 2020",https://www.washingtonpost.com/politics/2020/04/14/four-pinocchios-trumps-claim-that-he-has-total-authority-over-states/,The Washington Post,4/15/2020,"['Trump', 'claim', 'authority', 'Pinocchios', 'states']","['states', 'government', 'authority', 'Trump', 'power', 'people', 'powers', 'state', 'president', 'Constitution', 'law', 'emergency', 'States', 'Amendment']"
358,"April 15, 2020",https://www.washingtonpost.com/business/on-small-business/hedge-fund-managers-are-claiming-bailouts-as-small-businesses/2020/04/14/dbe0f098-7e36-11ea-84c2-0792d8591911_story.html,The Washington Post,4/15/2020,"['Fund', 'Managers', 'Bailouts', 'Hedge', 'Businesses']","['money', 'firms', 'program', 'managers', 'manager', 'businesses', 'hedge', 'funds', 'loans', 'fund', 'industry', 'firm', 'trading', 'payroll']"
359,"April 15, 2020",https://www.washingtonpost.com/opinions/yes-the-virus-is-dangerous-but-nowhere-nearly-as-lethal-as-guns/2020/04/14/1749a75e-7da3-11ea-84c2-0792d8591911_story.html,The Washington Post,4/15/2020,"['virus', 'guns']","['gun', 'insanity', 'deaths', 'violence', 'St.', 'killing', 'cause', 'April', 'Law', 'Giffords', 'pandemic', 'Center', 'sellers', 'Man']"
